=== ITEM DATABASE DUMP (12/17/2025 11:07:44 PM) ===
Total items: 682

ID:   94 | Type:Bag          | Price:    0 | Weight:  0.5 | Name: 
ID:  622 | Type:Scrap        | Price:  300 | Weight:  0.1 | Name: Meth Deluxe for Sale
ID:  623 | Type:Scrap        | Price:    0 | Weight:  1.0 | Name: Bicycle Sparta
ID:  624 | Type:Scrap        | Price:    0 | Weight:  1.0 | Name: Old bicycle
ID:  626 | Type:Scrap        | Price:    0 | Weight:  1.0 | Name: Pizza Order
ID:  628 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Baron's key
ID:  629 | Type:Scrap        | Price:    0 | Weight:  0.5 | Name: Pickaxe
ID:  647 | Type:Scrap        | Price:    0 | Weight:  0.1 | Name: Rabbi's key
ID:  648 | Type:Scrap        | Price:    0 | Weight:  0.3 | Name: Muller's camera
ID:  115 | Type:SleepingBag  | Price:   30 | Weight:  0.5 | Name: Cardboard bedding
ID:  116 | Type:SleepingBag  | Price:   50 | Weight:  0.5 | Name: Makeshift bedding
ID:  295 | Type:SleepingBag  | Price:  100 | Weight:  0.5 | Name: Comfy Bedding
ID:  316 | Type:SleepingBag  | Price:  500 | Weight:  0.5 | Name: Luxury bedding
ID:  317 | Type:SleepingBag  | Price:    0 | Weight:  0.1 | Name: 
ID:  375 | Type:SleepingBag  | Price:    0 | Weight:  0.1 | Name: 
ID:  513 | Type:Weapon       | Price:   30 | Weight:  0.1 | Name: Newspaper club
ID:  520 | Type:Weapon       | Price:   60 | Weight:  0.3 | Name: Simple club
ID:  521 | Type:Weapon       | Price:  180 | Weight:  0.3 | Name: Lame thingamajig
ID:  522 | Type:Weapon       | Price:  220 | Weight:  0.3 | Name: Okay thingamajig
ID:  523 | Type:Weapon       | Price:  260 | Weight:  0.3 | Name: Brutal thingamajig
ID:  524 | Type:Weapon       | Price:  350 | Weight:  0.3 | Name: Mighty thingamajig
ID:  525 | Type:Weapon       | Price:   10 | Weight:  0.1 | Name: Bottle
ID:  526 | Type:Weapon       | Price:  110 | Weight:  0.3 | Name: Plunger
ID:  527 | Type:Weapon       | Price:  110 | Weight:  0.3 | Name: Cutting board
ID:  528 | Type:Weapon       | Price:  110 | Weight:  0.3 | Name: Saucepan
ID:  529 | Type:Weapon       | Price:  110 | Weight:  0.3 | Name: Toilet seat
ID:  530 | Type:Weapon       | Price:  220 | Weight:  0.3 | Name: Shovel
ID:  531 | Type:Weapon       | Price:  220 | Weight:  0.3 | Name: Broom
ID:  532 | Type:Weapon       | Price:  220 | Weight:  0.3 | Name: Rolling pin
ID:  533 | Type:Weapon       | Price:  350 | Weight:  0.3 | Name: Frying pan
ID:  534 | Type:Weapon       | Price:  350 | Weight:  0.3 | Name: Adjustable wrench
ID:  535 | Type:Weapon       | Price:  350 | Weight:  0.3 | Name: Hammer
ID:  536 | Type:Weapon       | Price:  380 | Weight:  0.3 | Name: Police baton
ID:  537 | Type:Weapon       | Price:  380 | Weight:  0.3 | Name: Gas pipe
ID:  538 | Type:Weapon       | Price:  380 | Weight:  0.3 | Name: Crowbar
ID:  539 | Type:Weapon       | Price:  400 | Weight:  0.3 | Name: Fire extinguisher
ID:  540 | Type:Weapon       | Price:  400 | Weight:  0.3 | Name: Entrenching tool
ID:  541 | Type:Weapon       | Price:  400 | Weight:  0.3 | Name: Baseball bat
ID:  542 | Type:Weapon       | Price:  430 | Weight:  0.3 | Name: Badass baseball bat
ID:  543 | Type:Weapon       | Price:  600 | Weight:  0.3 | Name: Sledgehammer
ID:  544 | Type:Weapon       | Price:  600 | Weight:  0.3 | Name: Fire axe
ID:  545 | Type:Weapon       | Price:  600 | Weight:  0.3 | Name: Machete
ID:  546 | Type:Weapon       | Price:  600 | Weight:  0.3 | Name: Weaponized gnome
ID:  547 | Type:Weapon       | Price:10000 | Weight:  0.3 | Name: Scepter of Dionysus
ID:  548 | Type:Weapon       | Price:10000 | Weight:  0.3 | Name: Scepter of Dionysus (Charged)
ID:  549 | Type:Weapon       | Price:    0 | Weight:  0.0 | Name: 
ID:  621 | Type:Weapon       | Price:  300 | Weight:  0.3 | Name: Crisper
ID:60000 | Type:Bag          | Price: 5000 | Weight:  1.0 | Name: Hobo Trolley
ID:60001 | Type:Gear         | Price: 1000 | Weight:  0.5 | Name: Sick Shrek Hoodie
